agent,step,x,y,score
31,29,711.0645751953125,1153.2320556640625,1.0066075325012207
32,0,702.1343383789062,1117.4205322265625,1.2349368333816528
32,1,702.669189453125,1119.50390625,1.2349368333816528
32,2,703.1595458984375,1121.4649658203125,1.2349368333816528
32,3,703.6067504882812,1123.3048095703125,1.2349368333816528
32,4,704.0122680664062,1125.0242919921875,1.2349368333816528
32,5,704.3773193359375,1126.624755859375,1.2349368333816528
32,6,704.7034301757812,1128.1070556640625,1.2349368333816528
32,7,704.9918823242188,1129.4722900390625,1.2349368333816528
32,8,705.2440795898438,1130.7215576171875,1.2349368333816528
32,9,705.46142578125,1131.855712890625,1.2349368333816528
32,10,705.645263671875,1132.8759765625,1.2349368333816528
32,11,705.7969360351562,1133.7833251953125,1.2349368333816528
32,12,705.9179077148438,1134.578857421875,1.2349368333816528
32,13,706.009521484375,1135.2635498046875,1.2349368333816528
32,14,706.0731201171875,1135.83837890625,1.2349368333816528
32,15,706.110107421875,1136.3045654296875,1.2349368333816528
32,16,706.1218872070312,1136.6629638671875,1.2349368333816528
32,17,706.1097412109375,1136.914794921875,1.2349368333816528
32,18,706.0751953125,1137.0609130859375,1.2349368333816528
32,19,706.0194702148438,1137.1025390625,1.2349368333816528
32,20,705.9440307617188,1137.0406494140625,1.2349368333816528
32,21,705.8502197265625,1136.876220703125,1.2349368333816528
32,22,705.7394409179688,1136.6103515625,1.2349368333816528
32,23,705.613037109375,1136.244140625,1.2349368333816528
32,24,705.4724731445312,1135.7784423828125,1.2349368333816528
32,25,705.3189697265625,1135.2144775390625,1.2349368333816528
32,26,705.154052734375,1134.55322265625,1.2349368333816528
32,27,704.97900390625,1133.7957763671875,1.2349368333816528
32,28,704.7952270507812,1132.943115234375,1.2349368333816528
32,29,704.6041259765625,1131.9962158203125,1.2349368333816528
33,0,686.275634765625,1139.746826171875,-0.08047044277191162
33,1,687.9762573242188,1140.4736328125,-0.08047044277191162
33,2,689.5700073242188,1141.1549072265625,-0.08047044277191162
33,3,691.0597534179688,1141.790771484375,-0.08047044277191162
33,4,692.4472045898438,1142.382080078125,-0.08047044277191162
33,5,693.7344360351562,1142.928955078125,-0.08047044277191162
33,6,694.9232177734375,1143.4322509765625,-0.08047044277191162
33,7,696.0155029296875,1143.89208984375,-0.08047044277191162
33,8,697.0134887695312,1144.3092041015625,-0.08047044277191162
33,9,697.9187622070312,1144.6839599609375,-0.08047044277191162
33,10,698.7333374023438,1145.016845703125,-0.08047044277191162
33,11,699.4593505859375,1145.308349609375,-0.08047044277191162
33,12,700.098388671875,1145.5589599609375,-0.08047044277191162
33,13,700.6526489257812,1145.7691650390625,-0.08047044277191162
33,14,701.1239013671875,1145.939208984375,-0.08047044277191162
33,15,701.51416015625,1146.0699462890625,-0.08047044277191162
33,16,701.8252563476562,1146.16162109375,-0.08047044277191162
33,17,702.0592041015625,1146.2147216796875,-0.08047044277191162
33,18,702.2178344726562,1146.22998046875,-0.08047044277191162
33,19,702.3032836914062,1146.2073974609375,-0.08047044277191162
33,20,702.3172607421875,1146.1478271484375,-0.08047044277191162
33,21,702.26171875,1146.051513671875,-0.08047044277191162
33,22,702.1386108398438,1145.919189453125,-0.08047044277191162
33,23,701.9500122070312,1145.7510986328125,-0.08047044277191162
33,24,701.6975708007812,1145.5478515625,-0.08047044277191162
33,25,701.3833618164062,1145.3099365234375,-0.08047044277191162
33,26,701.0093994140625,1145.0377197265625,-0.08047044277191162
33,27,700.577392578125,1144.731689453125,-0.08047044277191162
33,28,700.0894775390625,1144.3924560546875,-0.08047044277191162
33,29,699.5469360351562,1144.0201416015625,-0.08047044277191162
34,0,686.3541870117188,1140.694580078125,-0.10557174682617188
34,1,688.0531616210938,1141.365966796875,-0.10557174682617188
34,2,689.64599609375,1141.9951171875,-0.10557174682617188
34,3,691.1354370117188,1142.5823974609375,-0.10557174682617188
34,4,692.5232543945312,1143.12841796875,-0.10557174682617188
34,5,693.8113403320312,1143.633544921875,-0.10557174682617188
34,6,695.0016479492188,1144.0982666015625,-0.10557174682617188
34,7,696.095947265625,1144.52294921875,-0.10557174682617188
34,8,697.096435546875,1144.9083251953125,-0.10557174682617188
34,9,698.0046997070312,1145.254638671875,-0.10557174682617188
34,10,698.82275390625,1145.5623779296875,-0.10557174682617188
34,11,699.5526123046875,1145.83203125,-0.10557174682617188
34,12,700.1958618164062,1146.0640869140625,-0.10557174682617188
34,13,700.7546997070312,1146.2589111328125,-0.10557174682617188
34,14,701.2308349609375,1146.4169921875,-0.10557174682617188
34,15,701.6262817382812,1146.5389404296875,-0.10557174682617188
34,16,701.94287109375,1146.6251220703125,-0.10557174682617188
34,17,702.1824951171875,1146.676025390625,-0.10557174682617188
34,18,702.3470458984375,1146.692138671875,-0.10557174682617188
34,19,702.4385375976562,1146.6737060546875,-0.10557174682617188
34,20,702.4588012695312,1146.62158203125,-0.10557174682617188
34,21,702.4096069335938,1146.5357666015625,-0.10557174682617188
34,22,702.2928466796875,1146.4171142578125,-0.10557174682617188
34,23,702.1107177734375,1146.2659912109375,-0.10557174682617188
34,24,701.8648681640625,1146.082763671875,-0.10557174682617188
34,25,701.55712890625,1145.867919921875,-0.10557174682617188
34,26,701.1896362304688,1145.6219482421875,-0.10557174682617188
34,27,700.7640380859375,1145.345458984375,-0.10557174682617188
34,28,700.2824096679688,1145.03857421875,-0.10557174682617188
34,29,699.74609375,1144.701904296875,-0.10557174682617188
35,0,710.4261474609375,1152.5579833984375,1.0313549041748047
35,1,710.6670532226562,1152.7830810546875,1.0313549041748047
35,2,710.7506713867188,1152.765625,1.0313549041748047
35,3,710.6669921875,1152.779052734375,1.0313549041748047
35,4,710.7423095703125,1152.8680419921875,1.0313549041748047
35,5,710.704833984375,1152.925537109375,1.0313549041748047
35,6,710.7261962890625,1152.893310546875,1.0313549041748047
35,7,710.6796875,1152.9212646484375,1.0313549041748047
35,8,710.7476806640625,1152.9259033203125,1.0313549041748047
35,9,710.7177734375,1152.92626953125,1.0313549041748047
35,10,710.7735595703125,1152.9720458984375,1.0313549041748047
35,11,710.8031616210938,1153.0028076171875,1.0313549041748047
35,12,710.7453002929688,1152.9197998046875,1.0313549041748047
35,13,710.7767944335938,1152.986083984375,1.0313549041748047
35,14,710.7039794921875,1152.99169921875,1.0313549041748047
35,15,710.704833984375,1153.0267333984375,1.0313549041748047
35,16,710.8215942382812,1152.9541015625,1.0313549041748047
35,17,710.7789306640625,1153.0008544921875,1.0313549041748047
35,18,710.741455078125,1153.00927734375,1.0313549041748047
35,19,710.7544555664062,1152.9920654296875,1.0313549041748047
35,20,710.7135009765625,1153.0667724609375,1.0313549041748047
35,21,710.7508544921875,1153.038818359375,1.0313549041748047
35,22,710.6944580078125,1153.045166015625,1.0313549041748047
35,23,710.7379760742188,1153.034423828125,1.0313549041748047
35,24,710.7294311523438,1153.0458984375,1.0313549041748047
35,25,710.7880859375,1153.00927734375,1.0313549041748047
35,26,710.7535400390625,1153.040283203125,1.0313549041748047
35,27,710.72314453125,1153.062255859375,1.0313549041748047
35,28,710.7289428710938,1153.078369140625,1.0313549041748047
35,29,710.7537841796875,1153.1583251953125,1.0313549041748047
36,0,710.7297973632812,1152.9298095703125,1.1386617422103882
36,1,710.7861938476562,1153.05322265625,1.1386617422103882
36,2,710.82568359375,1153.061279296875,1.1386617422103882
36,3,710.8229370117188,1153.0701904296875,1.1386617422103882
36,4,710.8013916015625,1153.1124267578125,1.1386617422103882
36,5,710.7862548828125,1153.063720703125,1.1386617422103882
36,6,710.8001098632812,1153.0826416015625,1.1386617422103882
36,7,710.7859497070312,1153.054931640625,1.1386617422103882
36,8,710.796142578125,1153.06982421875,1.1386617422103882
36,9,710.7718505859375,1153.038818359375,1.1386617422103882
36,10,710.80908203125,1153.0404052734375,1.1386617422103882
36,11,710.8719482421875,1153.1365966796875,1.1386617422103882
36,12,710.819580078125,1153.0030517578125,1.1386617422103882
36,13,710.7682495117188,1153.1431884765625,1.1386617422103882
36,14,710.7990112304688,1153.095703125,1.1386617422103882
36,15,710.7686767578125,1153.0565185546875,1.1386617422103882
36,16,710.7954711914062,1153.1160888671875,1.1386617422103882
36,17,710.8010864257812,1153.089111328125,1.1386617422103882
36,18,710.8384399414062,1153.104248046875,1.1386617422103882
36,19,710.7748413085938,1153.0357666015625,1.1386617422103882
36,20,710.7125244140625,1153.0567626953125,1.1386617422103882
36,21,710.77734375,1153.0670166015625,1.1386617422103882
36,22,710.7520751953125,1153.0771484375,1.1386617422103882
36,23,710.8228759765625,1153.0704345703125,1.1386617422103882
36,24,710.7940063476562,1153.088134765625,1.1386617422103882
36,25,710.7432250976562,1153.01611328125,1.1386617422103882
36,26,710.8017578125,1153.0748291015625,1.1386617422103882
36,27,710.7696533203125,1153.0987548828125,1.1386617422103882
36,28,710.81884765625,1153.11669921875,1.1386617422103882
36,29,710.7387084960938,1153.105224609375,1.1386617422103882
37,0,701.8550415039062,1154.8953857421875,0.7463788390159607
37,1,702.6343994140625,1154.556884765625,0.7463788390159607
37,2,703.262451171875,1154.3013916015625,0.7463788390159607
37,3,703.8423461914062,1154.064453125,0.7463788390159607
37,4,704.3754272460938,1153.8160400390625,0.7463788390159607
37,5,704.8679809570312,1153.58154296875,0.7463788390159607
37,6,705.32080078125,1153.3447265625,0.7463788390159607
37,7,705.6970825195312,1153.1036376953125,0.7463788390159607
37,8,706.07177734375,1152.8525390625,0.7463788390159607
37,9,706.3826904296875,1152.6387939453125,0.7463788390159607
37,10,706.658203125,1152.390380859375,0.7463788390159607
37,11,706.9166259765625,1152.1666259765625,0.7463788390159607
37,12,707.0958251953125,1151.9208984375,0.7463788390159607
37,13,707.236083984375,1151.6273193359375,0.7463788390159607
37,14,707.35205078125,1151.3912353515625,0.7463788390159607
37,15,707.4255981445312,1151.0953369140625,0.7463788390159607
37,16,707.4537353515625,1150.7977294921875,0.7463788390159607
37,17,707.4723510742188,1150.5235595703125,0.7463788390159607
37,18,707.4449462890625,1150.2398681640625,0.7463788390159607
37,19,707.3551025390625,1149.904052734375,0.7463788390159607
37,20,707.2484130859375,1149.551025390625,0.7463788390159607
37,21,707.0999145507812,1149.2052001953125,0.7463788390159607
37,22,706.9097900390625,1148.8477783203125,0.7463788390159607
37,23,706.7091674804688,1148.4833984375,0.7463788390159607
37,24,706.4472045898438,1148.073486328125,0.7463788390159607
37,25,706.1707153320312,1147.6744384765625,0.7463788390159607
37,26,705.8779296875,1147.230712890625,0.7463788390159607
37,27,705.50341796875,1146.80322265625,0.7463788390159607
37,28,705.1156616210938,1146.3243408203125,0.7463788390159607
37,29,704.5720825195312,1145.6707763671875,0.7463788390159607
38,0,711.5479736328125,1152.429931640625,1.0007418394088745
38,1,711.2246704101562,1152.841552734375,1.0007418394088745
38,2,711.1898803710938,1152.80078125,1.0007418394088745
38,3,711.10205078125,1152.814208984375,1.0007418394088745
38,4,711.1215209960938,1152.9381103515625,1.0007418394088745
38,5,711.0178833007812,1152.9334716796875,1.0007418394088745
38,6,711.051025390625,1152.9554443359375,1.0007418394088745
38,7,711.0298461914062,1153.0164794921875,1.0007418394088745
38,8,711.0082397460938,1152.9547119140625,1.0007418394088745
38,9,711.0032958984375,1152.982421875,1.0007418394088745
38,10,711.0151977539062,1152.98095703125,1.0007418394088745
38,11,711.0180053710938,1152.9951171875,1.0007418394088745
38,12,711.0018310546875,1152.969970703125,1.0007418394088745
38,13,710.9158325195312,1153.0015869140625,1.0007418394088745
38,14,710.8983154296875,1152.971923828125,1.0007418394088745
38,15,710.9011840820312,1153.030029296875,1.0007418394088745
38,16,710.9551391601562,1152.973388671875,1.0007418394088745
38,17,710.9156494140625,1153.0264892578125,1.0007418394088745
38,18,710.895751953125,1153.12646484375,1.0007418394088745
38,19,710.9154052734375,1152.98486328125,1.0007418394088745
38,20,710.8575439453125,1153.0772705078125,1.0007418394088745
38,21,710.8914794921875,1153.0977783203125,1.0007418394088745
38,22,710.8009643554688,1153.0628662109375,1.0007418394088745
38,23,710.8817749023438,1153.05859375,1.0007418394088745
38,24,710.916015625,1153.0870361328125,1.0007418394088745
38,25,710.8831787109375,1153.059814453125,1.0007418394088745
38,26,710.8765258789062,1153.0987548828125,1.0007418394088745
38,27,710.90283203125,1153.1295166015625,1.0007418394088745
38,28,710.9029541015625,1153.15576171875,1.0007418394088745
38,29,711.1053466796875,1153.2677001953125,1.0007418394088745
39,0,710.6368408203125,1153.1575927734375,1.0976721048355103
39,1,710.7581176757812,1153.16357421875,1.0976721048355103
39,2,710.8024291992188,1153.1036376953125,1.0976721048355103
39,3,710.828857421875,1153.1195068359375,1.0976721048355103
39,4,710.7868041992188,1153.1842041015625,1.0976721048355103
39,5,710.8156127929688,1153.1546630859375,1.0976721048355103
39,6,710.7887573242188,1153.147705078125,1.0976721048355103
39,7,710.7924194335938,1153.1353759765625,1.0976721048355103
39,8,710.7954711914062,1153.108642578125,1.0976721048355103
39,9,710.7916870117188,1153.087158203125,1.0976721048355103
39,10,710.7921752929688,1153.0694580078125,1.0976721048355103
39,11,710.8914794921875,1153.2010498046875,1.0976721048355103
39,12,710.7937622070312,1153.0740966796875,1.0976721048355103
39,13,710.7861328125,1153.172607421875,1.0976721048355103
39,14,710.74267578125,1153.1136474609375,1.0976721048355103
39,15,710.7559814453125,1153.087890625,1.0976721048355103
39,16,710.7728271484375,1153.1463623046875,1.0976721048355103
39,17,710.7921142578125,1153.08447265625,1.0976721048355103
39,18,710.8323974609375,1153.1036376953125,1.0976721048355103
39,19,710.7633666992188,1153.06982421875,1.0976721048355103
39,20,710.7439575195312,1153.1221923828125,1.0976721048355103
39,21,710.7549438476562,1153.0701904296875,1.0976721048355103
39,22,710.71142578125,1153.1044921875,1.0976721048355103
39,23,710.8154296875,1153.12353515625,1.0976721048355103
39,24,710.7435913085938,1153.1024169921875,1.0976721048355103
39,25,710.7742309570312,1153.0533447265625,1.0976721048355103
39,26,710.8179321289062,1153.05126953125,1.0976721048355103
39,27,710.7435302734375,1153.1180419921875,1.0976721048355103
39,28,710.8225708007812,1153.1470947265625,1.0976721048355103
39,29,710.6525268554688,1153.1195068359375,1.0976721048355103
40,0,711.3617553710938,1152.85546875,1.1304043531417847
40,1,711.0752563476562,1153.0113525390625,1.1304043531417847
40,2,710.984375,1152.94873046875,1.1304043531417847
40,3,711.0545654296875,1153.04736328125,1.1304043531417847
40,4,711.0407104492188,1153.1053466796875,1.1304043531417847
40,5,710.937255859375,1153.0411376953125,1.1304043531417847
40,6,710.9598999023438,1152.9813232421875,1.1304043531417847
40,7,710.880126953125,1153.12255859375,1.1304043531417847
40,8,710.9302978515625,1153.0322265625,1.1304043531417847
40,9,710.8870239257812,1153.10302734375,1.1304043531417847
40,10,710.9512329101562,1153.0010986328125,1.1304043531417847
40,11,710.9866333007812,1153.0054931640625,1.1304043531417847
40,12,710.8975830078125,1153.0216064453125,1.1304043531417847
40,13,710.8065185546875,1153.028564453125,1.1304043531417847
40,14,710.8698120117188,1153.0347900390625,1.1304043531417847
40,15,710.8441772460938,1153.0072021484375,1.1304043531417847
40,16,710.9213256835938,1153.0384521484375,1.1304043531417847
40,17,710.839111328125,1153.0093994140625,1.1304043531417847
40,18,710.834228515625,1153.0230712890625,1.1304043531417847
40,19,710.8478393554688,1152.9896240234375,1.1304043531417847
40,20,710.7720336914062,1152.9365234375,1.1304043531417847
40,21,710.807373046875,1153.0191650390625,1.1304043531417847
40,22,710.7510986328125,1153.0362548828125,1.1304043531417847
40,23,710.8108520507812,1152.968994140625,1.1304043531417847
40,24,710.8665771484375,1152.98779296875,1.1304043531417847
40,25,710.7816772460938,1152.914306640625,1.1304043531417847
40,26,710.8634643554688,1152.967529296875,1.1304043531417847
40,27,710.7816772460938,1153.020751953125,1.1304043531417847
40,28,710.8198852539062,1152.97216796875,1.1304043531417847
40,29,710.7996215820312,1152.7294921875,1.1304043531417847
41,0,708.7138671875,1153.720703125,1.1162240505218506
41,1,709.5892944335938,1153.5003662109375,1.1162240505218506
41,2,709.73583984375,1153.4051513671875,1.1162240505218506
41,3,709.8110961914062,1153.408935546875,1.1162240505218506
41,4,709.9773559570312,1153.2724609375,1.1162240505218506
41,5,709.9749145507812,1153.355712890625,1.1162240505218506
41,6,710.0155029296875,1153.205322265625,1.1162240505218506
41,7,710.0516967773438,1153.181396484375,1.1162240505218506
41,8,710.1973266601562,1153.2939453125,1.1162240505218506
41,9,710.1678466796875,1153.2015380859375,1.1162240505218506
41,10,710.2058715820312,1153.21337890625,1.1162240505218506
41,11,710.3619384765625,1153.1861572265625,1.1162240505218506
41,12,710.2947387695312,1153.1190185546875,1.1162240505218506
41,13,710.4473266601562,1153.2078857421875,1.1162240505218506
41,14,710.37744140625,1153.1412353515625,1.1162240505218506
41,15,710.4378051757812,1153.1759033203125,1.1162240505218506
41,16,710.4669799804688,1153.0885009765625,1.1162240505218506
41,17,710.4749755859375,1153.12939453125,1.1162240505218506
41,18,710.4010009765625,1153.1826171875,1.1162240505218506
41,19,710.4368286132812,1153.0889892578125,1.1162240505218506
41,20,710.392822265625,1153.189453125,1.1162240505218506
41,21,710.4129028320312,1153.0452880859375,1.1162240505218506
41,22,710.4862670898438,1153.030517578125,1.1162240505218506
41,23,710.467041015625,1153.088623046875,1.1162240505218506
41,24,710.4581298828125,1153.0732421875,1.1162240505218506
41,25,710.4957275390625,1153.0379638671875,1.1162240505218506
41,26,710.5,1152.9974365234375,1.1162240505218506
41,27,710.4544067382812,1153.037353515625,1.1162240505218506
41,28,710.4347534179688,1153.021240234375,1.1162240505218506
41,29,710.1200561523438,1153.087890625,1.1162240505218506
42,0,710.68115234375,1152.972412109375,1.1241816282272339
42,1,710.7731323242188,1153.094482421875,1.1241816282272339
42,2,710.8013305664062,1153.068603515625,1.1241816282272339
42,3,710.8427734375,1153.0626220703125,1.1241816282272339
42,4,710.8065795898438,1153.11962890625,1.1241816282272339
42,5,710.8403930664062,1153.1065673828125,1.1241816282272339
42,6,710.8165893554688,1153.1474609375,1.1241816282272339
42,7,710.7645874023438,1153.1181640625,1.1241816282272339
42,8,710.806396484375,1153.0733642578125,1.1241816282272339
42,9,710.8004150390625,1153.102783203125,1.1241816282272339
42,10,710.7993774414062,1153.071044921875,1.1241816282272339
42,11,710.8385620117188,1153.1279296875,1.1241816282272339
42,12,710.7919311523438,1153.0985107421875,1.1241816282272339
42,13,710.8092651367188,1153.1649169921875,1.1241816282272339
42,14,710.77783203125,1153.1063232421875,1.1241816282272339
42,15,710.7969360351562,1153.0826416015625,1.1241816282272339
42,16,710.790771484375,1153.1378173828125,1.1241816282272339
42,17,710.7926025390625,1153.0933837890625,1.1241816282272339
42,18,710.8213500976562,1153.09716796875,1.1241816282272339
42,19,710.7897338867188,1153.1241455078125,1.1241816282272339
42,20,710.7860107421875,1153.146484375,1.1241816282272339
42,21,710.806396484375,1153.110107421875,1.1241816282272339
42,22,710.7670288085938,1153.0892333984375,1.1241816282272339
42,23,710.8345336914062,1153.1513671875,1.1241816282272339
42,24,710.8115844726562,1153.10888671875,1.1241816282272339
42,25,710.8203735351562,1153.0802001953125,1.1241816282272339
42,26,710.8093872070312,1153.048828125,1.1241816282272339
42,27,710.7553100585938,1153.1387939453125,1.1241816282272339
42,28,710.806640625,1153.1444091796875,1.1241816282272339
42,29,710.8067016601562,1153.28173828125,1.1241816282272339
43,0,698.6118774414062,1110.2576904296875,0.8771649599075317
43,1,699.3607177734375,1112.8154296875,0.8771649599075317
43,2,700.0529174804688,1115.2322998046875,0.8771649599075317
43,3,700.6902465820312,1117.509521484375,0.8771649599075317
43,4,701.2745971679688,1119.648681640625,0.8771649599075317
43,5,701.8076171875,1121.65087890625,0.8771649599075317
43,6,702.291259765625,1123.5177001953125,0.8771649599075317
43,7,702.7271728515625,1125.25048828125,0.8771649599075317
43,8,703.1172485351562,1126.8505859375,0.8771649599075317
43,9,703.4631958007812,1128.3194580078125,0.8771649599075317
43,10,703.766845703125,1129.658447265625,0.8771649599075317
43,11,704.030029296875,1130.8690185546875,0.8771649599075317
43,12,704.2545166015625,1131.952392578125,0.8771649599075317
43,13,704.4420776367188,1132.9100341796875,0.8771649599075317
43,14,704.594482421875,1133.743408203125,0.8771649599075317
43,15,704.7135620117188,1134.4537353515625,0.8771649599075317
43,16,704.8011474609375,1135.0426025390625,0.8771649599075317
43,17,704.8589477539062,1135.5113525390625,0.8771649599075317
43,18,704.8887939453125,1135.8612060546875,0.8771649599075317
43,19,704.8924560546875,1136.09375,0.8771649599075317
43,20,704.8717651367188,1136.210205078125,0.8771649599075317
43,21,704.8284912109375,1136.2120361328125,0.8771649599075317
43,22,704.764404296875,1136.1007080078125,0.8771649599075317
43,23,704.681396484375,1135.87744140625,0.8771649599075317
43,24,704.5811157226562,1135.543701171875,0.8771649599075317
43,25,704.4654541015625,1135.1009521484375,0.8771649599075317
43,26,704.336181640625,1134.550537109375,0.8771649599075317
43,27,704.195068359375,1133.8936767578125,0.8771649599075317
43,28,704.0438842773438,1133.132080078125,0.8771649599075317
43,29,703.8844604492188,1132.266845703125,0.8771649599075317
44,0,708.5677490234375,1161.1458740234375,1.0735543966293335
44,1,709.099609375,1160.046630859375,1.0735543966293335
44,2,709.220458984375,1159.443359375,1.0735543966293335
44,3,709.4194946289062,1158.9718017578125,1.0735543966293335
44,4,709.5498657226562,1158.405517578125,1.0735543966293335
44,5,709.6490478515625,1157.937255859375,1.0735543966293335
44,6,709.791259765625,1157.56494140625,1.0735543966293335
44,7,709.8408203125,1157.135498046875,1.0735543966293335
44,8,709.9457397460938,1156.6795654296875,1.0735543966293335
44,9,710.0504150390625,1156.4403076171875,1.0735543966293335
44,10,710.0602416992188,1156.0831298828125,1.0735543966293335
44,11,710.1822509765625,1155.8170166015625,1.0735543966293335
44,12,710.1451416015625,1155.5384521484375,1.0735543966293335
44,13,710.1749877929688,1155.1988525390625,1.0735543966293335
44,14,710.2033081054688,1155.060302734375,1.0735543966293335
44,15,710.185791015625,1154.6947021484375,1.0735543966293335
44,16,710.1742553710938,1154.5198974609375,1.0735543966293335
44,17,710.1611938476562,1154.3487548828125,1.0735543966293335
44,18,710.1923828125,1154.2042236328125,1.0735543966293335
44,19,710.1036376953125,1153.9918212890625,1.0735543966293335
44,20,710.0391845703125,1153.776611328125,1.0735543966293335
44,21,709.99169921875,1153.622802734375,1.0735543966293335
44,22,709.915771484375,1153.4991455078125,1.0735543966293335
44,23,709.8367919921875,1153.3194580078125,1.0735543966293335
44,24,709.732421875,1153.2354736328125,1.0735543966293335
44,25,709.67822265625,1153.1104736328125,1.0735543966293335
44,26,709.6417846679688,1152.9781494140625,1.0735543966293335
44,27,709.4146728515625,1152.9515380859375,1.0735543966293335
44,28,709.2275390625,1152.828857421875,1.0735543966293335
44,29,708.6729736328125,1152.335693359375,1.0735543966293335
45,0,710.3999633789062,1152.4779052734375,1.3620480298995972
45,1,710.4346923828125,1152.2967529296875,1.3620480298995972
45,2,710.4321899414062,1152.1800537109375,1.3620480298995972
45,3,710.4390258789062,1152.282470703125,1.3620480298995972
45,4,710.4459228515625,1152.2423095703125,1.3620480298995972
45,5,710.4658203125,1152.2989501953125,1.3620480298995972
45,6,710.5230102539062,1152.201416015625,1.3620480298995972
45,7,710.514892578125,1152.23486328125,1.3620480298995972
45,8,710.4971923828125,1152.15625,1.3620480298995972
45,9,710.5052490234375,1152.1771240234375,1.3620480298995972
45,10,710.470458984375,1152.1297607421875,1.3620480298995972
45,11,710.4917602539062,1152.2030029296875,1.3620480298995972
45,12,710.4449462890625,1152.1148681640625,1.3620480298995972
45,13,710.3079223632812,1151.9378662109375,1.3620480298995972
45,14,710.377197265625,1152.051025390625,1.3620480298995972
45,15,710.3225708007812,1151.8880615234375,1.3620480298995972
45,16,710.2249755859375,1151.7427978515625,1.3620480298995972
45,17,710.2399291992188,1151.6646728515625,1.3620480298995972
45,18,710.262451171875,1151.620849609375,1.3620480298995972
45,19,710.193359375,1151.5260009765625,1.3620480298995972
45,20,710.05810546875,1151.228515625,1.3620480298995972
45,21,710.0025024414062,1151.1107177734375,1.3620480298995972
45,22,710.002685546875,1150.96337890625,1.3620480298995972
45,23,709.9925537109375,1150.9324951171875,1.3620480298995972
45,24,709.8618774414062,1150.584716796875,1.3620480298995972
45,25,709.8436889648438,1150.4576416015625,1.3620480298995972
45,26,709.844970703125,1150.19140625,1.3620480298995972
45,27,709.61474609375,1150.0611572265625,1.3620480298995972
45,28,709.5526733398438,1149.7481689453125,1.3620480298995972
45,29,709.0530395507812,1148.41943359375,1.3620480298995972
46,0,710.8212280273438,1153.2427978515625,0.9702649712562561
46,1,710.8096313476562,1153.2174072265625,0.9702649712562561
46,2,710.8583984375,1153.103759765625,0.9702649712562561
46,3,710.7828369140625,1153.0943603515625,0.9702649712562561
46,4,710.8392333984375,1153.1107177734375,0.9702649712562561
46,5,710.7964477539062,1153.150146484375,0.9702649712562561
46,6,710.7993774414062,1153.1201171875,0.9702649712562561
46,7,710.6941528320312,1153.0709228515625,0.9702649712562561
46,8,710.8152465820312,1153.14501953125,0.9702649712562561
46,9,710.7776489257812,1153.1593017578125,0.9702649712562561
46,10,710.7933349609375,1153.1810302734375,0.9702649712562561
46,11,710.8689575195312,1153.16943359375,0.9702649712562561
46,12,710.8323364257812,1153.138671875,0.9702649712562561
46,13,710.8115844726562,1153.0948486328125,0.9702649712562561
46,14,710.7306518554688,1153.1444091796875,0.9702649712562561
46,15,710.7894287109375,1153.0972900390625,0.9702649712562561
46,16,710.8888549804688,1153.167236328125,0.9702649712562561
46,17,710.8071899414062,1153.0955810546875,0.9702649712562561
46,18,710.763916015625,1153.09716796875,0.9702649712562561
46,19,710.7793579101562,1153.144775390625,0.9702649712562561
46,20,710.7330322265625,1153.183349609375,0.9702649712562561
46,21,710.7633056640625,1153.1531982421875,0.9702649712562561
46,22,710.758544921875,1153.14453125,0.9702649712562561
46,23,710.8590698242188,1153.12890625,0.9702649712562561
46,24,710.7890625,1153.0831298828125,0.9702649712562561
46,25,710.865478515625,1153.08056640625,0.9702649712562561
46,26,710.839111328125,1153.0372314453125,0.9702649712562561
46,27,710.7772827148438,1153.0888671875,0.9702649712562561
46,28,710.765380859375,1153.1580810546875,0.9702649712562561
46,29,710.760986328125,1153.0357666015625,0.9702649712562561
47,0,710.9437255859375,1152.747802734375,1.0660523176193237
47,1,710.9092407226562,1152.99951171875,1.0660523176193237
47,2,710.9197998046875,1153.0133056640625,1.0660523176193237
47,3,710.8933715820312,1152.982666015625,1.0660523176193237
47,4,710.8716430664062,1153.054443359375,1.0660523176193237
47,5,710.8607788085938,1153.03759765625,1.0660523176193237
47,6,710.8497924804688,1153.0902099609375,1.0660523176193237
47,7,710.8655395507812,1153.1002197265625,1.0660523176193237
47,8,710.8739013671875,1153.0645751953125,1.0660523176193237
47,9,710.8798217773438,1153.0677490234375,1.0660523176193237
47,10,710.871826171875,1153.03076171875,1.0660523176193237
47,11,710.9085693359375,1153.087646484375,1.0660523176193237
47,12,710.8702392578125,1153.047119140625,1.0660523176193237
47,13,710.8233032226562,1153.093017578125,1.0660523176193237
47,14,710.804931640625,1153.05078125,1.0660523176193237
47,15,710.8054809570312,1153.06640625,1.0660523176193237
47,16,710.8573608398438,1153.068603515625,1.0660523176193237
47,17,710.8284912109375,1153.0760498046875,1.0660523176193237
47,18,710.8482055664062,1153.10888671875,1.0660523176193237
47,19,710.84912109375,1153.0518798828125,1.0660523176193237
47,20,710.7804565429688,1153.1248779296875,1.0660523176193237
47,21,710.8423461914062,1153.116455078125,1.0660523176193237
47,22,710.7350463867188,1153.082763671875,1.0660523176193237
47,23,710.80908203125,1153.0772705078125,1.0660523176193237
47,24,710.8512573242188,1153.1097412109375,1.0660523176193237
47,25,710.8189697265625,1153.0880126953125,1.0660523176193237
